Text,Date,search_term
Fight Like Hell!!Youve got the support of the American People #Covid19 #TrumpCovid19Murderer ,04/28/2020,covid-19
Why we need hospital capacity #COVID19 ,04/28/2020,covid-19
http://www.wikistrike.com/2020/04/videos-frenesie-de-conspiration-autour-du-covid-19-apres-que-le-micro-de-la-maison-blanche-ait-capte-une-etrange-declaration-sur-un #coronavirus #COVID19,04/28/2020,covid-19
"Hot dogs last night with our version of Pinky’s frito bandito. Delicious!!! #werestillcooking #hotdogs #quarantine #covid19 @Cherryville, North Carolina https://www.instagram.com/p/B_iyeB9gmBP1O4azZcRMBdcoUbwLHfyGwbXxsQ0/?igshid=107iqakk94w5f",04/28/2020,covid-19
"In difficult times, we’re here to support you. Please join us ONLINE this Friday, May 1 at 2 pm ET for #meditation and #COVID19 update and Q&amp;A with #GWSMHS' @KaylanBaban, MD, MPH, and Anil Bajnath, MD, MBA. This weekly event is free and open to the public. http://ow.ly/npML50zr5Fr",04/28/2020,covid-19
Remember he is the head of the u.s. covid-19 task force!!! Shocking really!,04/28/2020,covid-19
I just watched a covid-19 test hell fucking stay home,04/28/2020,covid-19
"Maybe you should stay home after Arizona reopens. Especially because, you're 5 times more likely to die in a Car Accident than from #COVID19 in Arizona.",04/28/2020,covid-19
Makes Perfect Sense Now So the UFO's dropped the #Covid19 over here ,04/28/2020,covid-19
#TAMAULIPAS En #NLD ya se entregó 1 de los 8 Hospitales Temporales totalmente equipados para combatir el #COVID19. Los hospitales funcionarán en 7 municipios para ampliar la capacidad de atención por Coronavirus. @gobtam @TamaulipasSalud,04/28/2020,covid-19
"CURBSIDE is available. . Please note the temporary phone number change, please CALL or TEXT 403-672-2727 during the covid-19 situation. . We are in this together and want to ensure that our clients can order and… https://www.instagram.com/p/B_iyZY9F_9d/?igshid=11f7i4pbrj6ao",04/28/2020,covid-19
"How are we mitigating our COVID-19 risks? We maintain our 6 foot distancing, wear our masks, and use gloves! Take a look at how some of our Soldiers from the 1433rd Sapper Co, 507th Engineer BN, from the 177 MP BDE are supporting the community. #EssentialWorkers #FlattenTheCurve",04/28/2020,covid-19
I never would have imagined seeing this tourist and busy area so empty like this. #fearlessgirl #covid19 #covid_19 #coronavirus #pandemic #lockdown #nyse #nyc #manhattan #wallstreet #financialdistrict,04/28/2020,covid-19
... y con toda la actitud salimos hoy a llevar la merienda a los doctores. #ayudanosaayudar #heroessincapa #merienda #covid19 #cdmx #solidaridad #actitud en “La Cadencia“ loncheria https://www.instagram.com/p/B_iyWt8jWSP/?igshid=13tr05g97g67h,04/28/2020,covid-19
Job- @SaintLouCo #stl $15 an hour #Covid19 The #Corona Contact tracer https://www.governmentjobs.com/careers/stlouis/jobs/2770060/contact-tracer?page=1&amp;pagetype=jobOpportunitiesJobs Only the strong need apply!! #Soldieron Ephesians 6:10-18,04/28/2020,covid-19
Y ustedes? Ya tuvieron Friendship casualties due to the covid19 lock down?,04/28/2020,covid-19
@GoogleDevsLATAM Hey guys! we want to connect with Nearby API Android team to receive feedback about our Covid-19 solution. Can you connect? We are participating in call for code of IBM. ,04/28/2020,covid-19
"Most recent @ThisIsReno story on #Nevada @GovSisolak signing on #WesternStatesPact with 3 other governors @GavinNewsom @OregonGovBrown &amp; @JayInslee. Also the @NVGOP response on this ""Nevada joins Western States Pact"" https://thisisreno.com/2020/04/nevada-joins-western-states-pact/ via @thisisreno #COVID19 #coronavirus",04/28/2020,covid-19
"On dénombrait 50 026 cas et de 2859 décès liés à la COVID-19 au Canada, soit des hausses de 1526 cas et de 152 décès en 24 heures. Des prévisions fédérales dévoilées mardi font état d'un bilan qui pourrait s'élever jusqu'à 3883 décès au pays d'ici le 5 mai.",04/28/2020,covid-19
"Not enough is known. Not nearly enough testing, no contact tracing, no vaccine. I hate to say this: A) COVID19 doesn't recognize state boundaries B) Death has no undo button",04/28/2020,covid-19
The @CDCgov doesn't know the accuracy rate of the Covid19 virus tests made by numerous manufacturers. They didn't have to provide or back up with data. Companies just self certified per @US_FDA rules for these tests. Ask the FDA for self certification documents.,04/28/2020,covid-19
Si padeces covid 19 y también padeces puto !!!,04/28/2020,covid-19
Sin números REALES?? Qué sucede en cuestión de Salud y control del COVID-19 Sr Srio @zoerobledo ? @lopezobrador_ @alfredodelmazo,04/28/2020,covid-19
"@JoeTalkShow I find it that these leftist peeps &amp; Democrats are not encouraging Trump and Pence to wearing the in the 1st place, one would that would want to get rid of them, blame it on COVID-19, have a big funeral with a lot of , &amp; then spread socialism",04/28/2020,covid-19
"If you don’t listening to @KidCudi everyday during #COVID19 lockdown, you’re doing it wrong.",04/28/2020,covid-19
From the @NewYorker !!!! #getitdelivered #StayHome #coronavirus #trojanhorse #washyourhands #bendthecurve #breakthechain #StayStrong #COVID19 #COVIDー19 #PlanktheCurve,04/28/2020,covid-19
"A truly global threat like #COVID19 affects every person on the planet, &amp; it presents an opportunity to come together as a global community. We announce that we'll be part of #GivingTuesdayNow on May 5. We're just one week away so save the date &amp; make #CHI your charity of choice!",04/28/2020,covid-19
Hydroxychloroquine used by Korea for Covid-19 while US is divided https://blogs.timesofisrael.com/hydroxychloroquine-used-by-korea-for-covid-19-while-us-is-divided/ #Hydroxychloroquine #hydroxychloroquine #Trump #trump #COVID19 #COVIDー19 #coronavirus,04/28/2020,covid-19
@KUSINews Experts condemn two California doctors for sharing misleading test conclusions regarding COVID-19 ,04/28/2020,covid-19
To me right now $5000 would pay my bills my rent And put food in my refrigerator which is bear I have 3 boys still at home I am out of work due to the covid19 since March 15th And I would be able to help to other people with food who also are having the same problem,04/28/2020,covid-19
".@SenPompeo is helping Trump’s plan: get us sick just as quick as he can. What instructions require Mike like this to conspire? “The voice of a god, not a man.” Acts 12:22 #kssen #COVID19 @CTmagazine @ChristianPost @RepValDemings @SpeakerPelosi ",04/28/2020,covid-19
Cheers to @gooseisland for the beginning of a beautiful friendship!! Sunshine Tomorrow Blonde - proceeds go to the Chicago Covid 19 Response Fund. It was made with love from brewmasters who want to remind us of… https://www.instagram.com/p/B_ipnMfJDQ5/?igshid=1c571jt0nj6lz,04/28/2020,covid-19
"En CDMX: Tasa de mortalidad actual por COVID19: 1.64. Tasa de mortalidad por accidentes de tráfico: 21. Por accidentes, contario a COVID, la población más afectada estan entre los 15 y 29 años de edad. De la morbilidad y discapacidad asociadas ni hablamos. ",04/28/2020,covid-19
"If you are interested in photography and graphic designing check out my website below, in-person services are currently unavailable due to COVID-19 but commissions are open for graphic art on the site. http://www.mindofnas.com #mindofnas #newjersey #photographer #graphicdesigner – at Essex County Branch Brook Park",04/28/2020,covid-19
Thank you @KindredBravely for supporting this #breastfeeding #mom who is working hard on the #frontline of this #COVID19 #pandemic! And #thankyou @arielazenilman for thinking of me!! #ILookLikeASurgeon #DrMilk #TraumaSurgeon #CriticalCare,04/28/2020,covid-19
"Very sad, there's no words! NYC EMT, 23, commits suicide after working COVID-19 hotspots https://www.dailymail.co.uk/news/article-8258519/New-York-City-EMT-23-commits-suicide-three-months-job-working-COVID-19-hotspots.html?ito=amp_twitter_share-top via @MailOnline",04/28/2020,covid-19
"No se cuantas personas como yo NO cree en el #covid19, por eso no quiere decir que no cumpla con los pasos #sanitarios &amp; la sana distancia #QuedateEnCasa ademas de ese virus no es el único que existe #cuidate",04/28/2020,covid-19
COVID-19 has killed more Americans in 3 months than the Vietnam War did in 20 years. Where is all the good music?!?,04/28/2020,covid-19
"PKD Foundation @PKDFoundation Everything you want to know concerning #COVID19 and #PKD in four educational webcasts, featuring four experts in the field. Click below to watch… https://www.instagram.com/p/B_ix-bdj9wb/?igshid=f6r54coapa9x",04/28/2020,covid-19
"Many on here decrying this are racists bigots. Those who are by chance minorities decrying, go learn a civics lesson. Here in NY, physical elections have been stopped due to COVID19. You all bird brains fail to understand is state govs. can both provide safety &amp; serve elections.",04/28/2020,covid-19
Day 38 Thanking ALL the Healthcare & Essential Service Workers for your fight in COVID19 @RNAO #Cheer4HealthWorkers #COVIDheros #InThisTogether #TogetherWeCanDoit #tuesdayvibes #coronavirus #ThankYouCoronaWarriors #bramptoncares #Brampton,04/28/2020,covid-19
"Well not quite the #scorpion I wanted to see in @Vegas I’d much rather see @scorpions at @PHVegas if only #COVID19 would blow over. #StayHome guidelines seem a little more dangerous these days, let’s get back out and #RockYouLikeAHurricane",04/28/2020,covid-19
"Attention Pennsylvania drivers: Due to COVID-19, deadlines have been extended. For more details and FAQs visit: https://www.penndot.gov/pages/coronavirus.aspx",04/28/2020,covid-19
The arrogance!!! Mayo was in an impossible position here and the VP showed a blatant disregard for the safety of every patient and staff member at the Clinic today. Disgusting. #COVID19 ,04/28/2020,covid-19
"¿Necesitas más información sobre #COVID19? ¡#QuédateEnCasa y mándale un WhatsApp a @SusanaDistancia! Dile ""Hola"" y te responderá de inmediato.",04/28/2020,covid-19
We’re grateful for our Downtown Ambassadors and all the work they’re doing to sanitize high-contact surfaces around #DowntownGR. We hope you‘re doing your part to slow the spread of COVID-19 by staying home as much as possible. ,04/28/2020,covid-19
Where in the COVID-19 Handbook does it say that speed limits are now null and void?,04/28/2020,covid-19
Stupidest tweet of the year for sure! This is worse than the COVID-19 ,04/28/2020,covid-19
Check out my online report on COVID-19 ,04/28/2020,covid-19
"Por cierto, seria bueno que AMLO publicara los precios de la atencion medica en los hospitales Covid-19 desde las pruebas iniciales hasta los cuidados intensivos, entubaciones, etc. Porque el costo en los privados es muy alto para la mayoria del Pueblo.o es gratuito el servicio?",04/28/2020,covid-19
Relatable #COVID19 thoughts ,04/28/2020,covid-19
"Nevada to join California, Oregon, Colorado, Washington in COVID-19 reopening plan | Coronavirus | http://fox5vegas.com https://www.fox5vegas.com/coronavirus/nevada-to-join-california-oregon-colorado-washington-in-covid-19-reopening-plan/article_d971c34a-88a0-11ea-a75a-6b0a0fd551c5.html",04/28/2020,covid-19
"This is the message from a #primarycare physician, #medtwitter. This is also an outrage. When we let go of medicine + science as our guiding principles, we violate the oath we take, during #COVID19 or otherwise. #VoteBlue2020 @JosephSakran @MDaware @FutureDocs @thehowie @atychen",04/28/2020,covid-19
"Yes, that's a totally fraudulent argument. Covid-19 is similar to AIDS before there was treatment. If you were infected with HIV and it led to AIDS you didn't actually die from AIDS, you died from the complications it brought. But it still killed you.",04/28/2020,covid-19
Excellent. How do you interpret and make sense of the voluminous and sometimes conflicting scientific information in the news and on social media? The focus is COVID 19 but it has general applicability. ,04/28/2020,covid-19
#Boat #COVID19 project for today: homemade #sauerkraut! Yum! – at Jekyll Island,04/28/2020,covid-19
“COVID-19?!? Nah bruh.” -Tadeusz Kościuszko #CoronavirusPandemic. – at Kosciusko Court Square,04/28/2020,covid-19
"I read the article. He has already had the surgery. He is getting chemotherapy. He is in one of the at risk groups regarding COVID-19. Hopefully, he won’t have any significant side effects from his six months of chemotherapy. I went through the same thing.",04/28/2020,covid-19
Almost!! #quedatencasa #StayHome #tuesdayvibes #COVID19 #Florida,04/28/2020,covid-19
And ways I can make myself better every day and to go after my dreams of being a professional fighter #tuesdayvibes #Hardwork #COVID19 #hardworkpaysoff,04/28/2020,covid-19
.....¿¿¿..2020 covid19*!!! ,04/28/2020,covid-19
"As far as COVID-19 testing, Moehrle said Idaho does not have enough adequate tests to open it up to all those that are asymptomatic.",04/28/2020,covid-19
#COVID19 ,04/28/2020,covid-19
"#Otzolotepec El Ayuntamiento de Otzolotepec informa a través de sus redes sociales el fallecimiento de una persona a causa del #COVID19, además reporta cuatro casos positivos y seis sospechosos. ",04/28/2020,covid-19
It’s been really nice to have had two emails personally from CEO. Others in the organization have too. And you can tell he reads them as he responds with questions about the reply (asked about my sister) #EmployeeExperience #COVID19,04/28/2020,covid-19
I don't want to see them knowing their relationships and deeds. I get so angry I can feel my blood pressure skyrocket. I think am going to have a stroke But I calm down when I know my death will be listed covid19.,04/28/2020,covid-19
Coronavirus Rhapsody https://youtu.be/9Eo9M4-BrJA #COVID19 #coronavirus,04/28/2020,covid-19
Sudbury paramedics doing house calls to test for COVID-19 ,04/28/2020,covid-19
"Your first job should be helping the President deal with the effects of Covid 19 on the lives of American citizens, not on how Democrats are being effected by the policies and appointments of President Trump.",04/28/2020,covid-19
Read number two on the attached tweet. #coronavirus #COVID19 #business #unemployment https://twitter.com/4evernevertrump/status/1255265114191736832?s=21,04/28/2020,covid-19
Thanks Chief Carter & all of your frontline colleagues for your good works year in & year out & especially during these challenging times of COVID-19 on The 40 Acres. Proud to support @UTAustinPolice &amp; proud of these Longhorn Pikes showing their appreciation. ,04/28/2020,covid-19
"Flu season has ended. According to the CDC, an estimated 24,000 Americans have died from the flu this season—down from 80,000 flu deaths in 2018. It’s a miracle! Do the math - subtract number of Wuhan flu deaths #COVID19 #coronavirus #ScienceMatters",04/28/2020,covid-19
Nos vemos por @univisionny !! Reportaje desde #Paterson sobre el aprendizaje remoto #remotelearning que en esa ciudad es a papel ! #COVID19 ,04/28/2020,covid-19
"@globalnews wtf are you talking about Global?? How did we underestimate the total deaths? We are at 3800 right now and your @JeffSempleGN reported about 3 weeks ago that we would have over 100,000 deaths!!! #COVID19 #COVIDCanada",04/28/2020,covid-19
You know the world is a crazy place when severe weather warnings and weathermen interrupting regular programming somehow feels like a welcome return to normal. #coronavirus #COVID19 #Oklahoma,04/28/2020,covid-19
"And the more is really important! Media finds two men in Georgia who drank disinfectants to prevent COVID-19; But wait, there’s more https://twitchy.com/brettt-3136/2020/04/28/media-finds-two-men-in-georgia-who-drank-disinfectants-to-prevent-covid-19-but-wait-theres-more/ via @TwitchyTeam",04/28/2020,covid-19
20% of #COVID19 deaths are in nursing homes. ,04/28/2020,covid-19
And a chart of Georgia’s moving average of new reported #COVID19 cases by day (using DPH’s daily 6:25 p.m. update): ,04/28/2020,covid-19
"Tonight, if it wasn’t for this covid-19 shit, I would be at Netflix is a Joke Festival watching David Letterman’s return to stand up + interviewing an unnamed big comedian. Yet you fuckers are crying cause you can’t go to a dirty, disgusting, gross beach. you dumb whiny bitches",04/28/2020,covid-19
They need to bump down the sliders for world difficulty in the new covid-19 DLC man.,04/28/2020,covid-19
"Neta, @littlecaesars ¿De que nos sirve tomar las medidas necesarias de #SusanaDistancia si tus empleados están noviando y entregando pizza SIN guantes NI cubrebocas? Ojo aquí @coesprischih #Covid_19 ",04/28/2020,covid-19
"@GouvQc has 5,600,000 fewer people than @ONgov, yet @GouvQc has 10,000 more confirmed #COVID19 + than that of @ONgov.... Quebec Announces 1st steps to reopen the province? ",04/28/2020,covid-19
Does the state publish the information you are making decisions from? Specifically how many tests have been performed and what percentage of Californians do we think has been a carrier of Covid19?,04/28/2020,covid-19
"Well Rather, if they keep tabulating non Covid-19 related deaths as Corona virus deaths, then it’s not going to be “assuredly undercounts” but more certainly “overcounts”. You and other Democrats want this to appear as bad as possible to bolster your chances in Nov. Hypocrites!",04/28/2020,covid-19
The paranoid style in COVID-19 America ,04/28/2020,covid-19
"Due to the Covid 19 Pandemic the ODUNDE FESTIVAL 2020 has been canceled. SEE YOU ON SUNDAY, JUNE13, 2021 http://www.odundefestival.org #ODUNDE #odundefestival #odunde365",04/28/2020,covid-19
Why donnieboy? So the numbers of Covid19 cases can go back up? ,04/28/2020,covid-19
Dixième journée de suite où le Nouveau-Brunswick n'enregistre aucun nouveau cas de #COVID19. ,04/28/2020,covid-19
"New ""MASK"" alternative for these days of #COVID19. Show your saguaro love. Express your desert feels! Introducing pull-up graphic mask shown here on our CEO Carol in saguaro-studded @SabinoCanyonAZ. Buy at our online #Shopify shop: http://shoptotallytucson.com #CDC Stay safe. #Tucson – at Sabino Canyon Trail",04/28/2020,covid-19
"At no point in American history , especially Obama , would be allowed to stay in power over anything 45 has done And the #COVID19 has proved he’s willing to commit mass murder for his own interests",04/28/2020,covid-19
Georgia’s new reported #COVID19 cases by day chart (using DPH’s daily 6:25 p.m. update): ,04/28/2020,covid-19
"¿Por qué no seguir con el entrenamiento? Alternativas en tiempos de #COVID19. Apertura del Centro de Entrenamiento del Curso #TRI. Alternando guardias COVID y guardias en sala de cateterismo, siempre con protección y adecuada distancia. – at Instituto Nacional de Cardiología ""Ignacio Chávez""",04/28/2020,covid-19
Onsite inspection tomorrow just after 0500. We have atleast two instance of employees damaging Network printers by not knowing their technical limits . The weird strokes some people with good health and mild COVID-19 got me thinking of undiagnosed tertiary causes,04/28/2020,covid-19
"Hey, @realDonaldTrump, my brother has been in quarantine after direct contact with someone diagnosed with #COVID-19 but can be tested unless he shows symptoms BECAUSE THERE AREN’T ENOUGH TESTS.",04/28/2020,covid-19
"Alex Haley said “find the good and praise it.“ Despite all the awfulness the good has found us in every health care worker, delivery person, grocery store worker and those at home who maintain isolation for the greater good. Find the good and praise it. #COVID19 ",04/28/2020,covid-19
Just taught my last class of the spring semester. Very grateful with the students I had this term: engaged and resourceful from start to end. This sudden transition to remote instruction turned out well because of the remarkable resilience of these young adults #COVID19,04/28/2020,covid-19
"Georgia’s new reported #COVID19 cases by day (using DPH’s daily 6:25 p.m. update): 4/10: 974 4/11: 402 4/12: 284 4/13: 1,076 4/14: 957 4/15: 682 4/16: 1,108 4/17: 1,064 4/18: 409 4/19: 648 4/20: 910 4/21: 767 4/22: 936 4/23: 781 4/24: 608 4/25: 725 4/26: 265 4/27: 744 4/28: 619",04/28/2020,covid-19
"Regardless of your State! Keep an eye on your county infection cases when the government reopens. If you see an increase, a dramatic increase in covid19 means we aren’t going to contain it. You have to be part of the SOLUTION and not the spread.",04/28/2020,covid-19
#AdoptDontShop #GivingTuesday #COVID19 #relief #savelives #supportyourlocalanimalshelter #unity,04/28/2020,covid-19
I LOVE MY CITY & THE PEOPLE IN IT. #peopleofnewyork #SocialDistancing #yashica50mm #mask #covi̇d19 #washyourhands #purell #newyorkstrong #harlemstrong #streetphotography #capturestreets #colors #ilovenewyork… https://www.instagram.com/p/B_ixL0CFKMV/?igshid=xjbo3uz7bt9k,04/28/2020,covid-19
Food shopping in the COVID19 Apocalypse is fun... #quarentinelife #COVID19US #masksonmaryland – at Shoppers Food Market,04/28/2020,covid-19
“We can’t change the world unless we change ourselves.” – Biggie Smalls . . . . . . . . . . . . . #makeachange #indiantrap #covid_19 #helpingothers #quarantine #cuarentena #musicproducer #songwriter #musicartist @… https://www.instagram.com/p/B_ixKhjH3c4/?igshid=ghdp4ds95p31,04/28/2020,covid-19
I love these @nature graphic guides to explain #COVID19 vaccines https://media.nature.com/original/magazine-assets/d41586-020-01221-y/d41586-020-01221-y.pdf,04/28/2020,covid-19
"Georgia Man gives Florida man a run for the money RT Two men in Georgia drank disinfectants in efforts to prevent COVID-19, officials say ",04/28/2020,covid-19
"The abandoned glove. People are worried about catching covid-19 that they're wearing gloves, but what about the poor soul who has to clean up after the litter bugs? – at The Home Depot",04/28/2020,covid-19
"Avec 1 153 cas, l’arrondissement de Montréal Nord est maintenant le plus touché par la #COVID19 à Montréal. La ville compte à ce jour 12 487 cas et 1039 décès (dont 80% dans les CHSLD). #ResterChezVous",04/28/2020,covid-19
"Thanks for sharing the truth Charles, and then there’s this even more recently, which should be disqualifying for a COVID-19 task force position, I mean, that’s just reckless and self serving.. https://twitter.com/neeratanden/status/1239401875750993920?s=21",04/28/2020,covid-19
"Many of us are feeling a lot of anxiety right now, the last thing we need to be worried about is if we will be covered if we have #coronavirus symptoms and need to see a doctor. Be sure to know you #COVID19 Health Care Rights. Listen to the #podcast here https://soundcloud.com/consumerwatchdog/six-tips-your-covid-19-health-care-rights-1",04/28/2020,covid-19
"Do I agree with Abbott’s order? No, I think it will get more people sick, which will cause more #COVID19 deaths. But what the Montgomery County Judge is doing is pure malfeasance.",04/28/2020,covid-19
JUST IN: @scdhec provided an updated list of nursing home/assisted living facilities that have been impacted by COVID-19 ,04/28/2020,covid-19
"Republicans are always about death, unless it’s an unborn fetus, but they disregard those of us shot in schools, malls, churches, etc, and disregard people killed by COVID-19. ",04/28/2020,covid-19
"Throw the book at them ""Experts condemn two California doctors for sharing misleading test conclusions regarding COVID-19"" ",04/28/2020,covid-19
"Paying the daily tribute to #healthcare, frontline and essential workers, the real heroes of the global #COVID19 pandemic response. #HealthcareHeroes #FrontLineHeroes #SafeDay2020 #NoContagiemosAlEmpleo @OITAmericas @ilo",04/28/2020,covid-19
 Thanks for #flattenthecurve but we have more work to do to protect our health and get back to work. @CoCoHealth new Health Order requires shelter through May with easing of some restrictions. @GavinNewsom #COVID19 #coronavirus #stayinplace #coveryourface #masks4all,04/28/2020,covid-19
"I remember seeing some guy from Boone, Iowa say ‘we ain’t no New York City’ in response to closing things during the pandemic. Now I’m reading that Covid-19 is spreading faster there than anywhere in the US? Iono man.",04/28/2020,covid-19
I applaud #JetBlue being the First Air Line to Insist all passengers to wear #Face Mask to protect and prevent#Covid19 transmission,04/28/2020,covid-19
People that trashed the EARTH before #COVID19 still are used gloves masks handwipes all over the parking lots (92 yr old Mom insisted I shop at $DollarStore &amp; Walmart)SD Hot weather bringing people out in masses I like staying at home better w @metheridge concerts!! ,04/28/2020,covid-19
"Des éclosions de COVID-19 ont été détectées dans huit unités de l’Hôpital Maisonneuve-Rosemont, à Montréal, dont quatre unités de chirurgie.",04/28/2020,covid-19
"As your constituent & someone impacted by #ALS, I urge @ConorLambPA to support #OurALSCommunity by including the ALS Disability Insurance Access Act in any emerging legislation to combat the impact of #COVID19. #ALSAdvocacy",04/28/2020,covid-19
"As your constituent & someone impacted by #ALS, I urge @SenToomey to support #OurALSCommunity by including the ALS Disability Insurance Access Act in any emerging legislation to combat the impact of #COVID19. #ALSAdvocacy",04/28/2020,covid-19
"-- Nigeria reports 195 new Coronavirus cases , another single day record high. - 80 in Lagos , 38 in Kano , 15 in Bauchi , 11 in Borno , 10 in Gombe , 9 in Jigawa being the highest single day record for COVID-19 in those states. ",04/28/2020,covid-19
"As your constituent & someone impacted by #ALS, I urge @SenBobCasey to support #OurALSCommunity by including the ALS Disability Insurance Access Act in any emerging legislation to combat the impact of #COVID19. #ALSAdvocacy",04/28/2020,covid-19
"If you’re bored and wanna read more in-depth about COVID-19 economic impact, here’s an article from my old man. ",04/28/2020,covid-19
"If you want everything to open back up, your dumb. If you want everything to stay closed, your dumb. That’s my stance! #Covid19",04/28/2020,covid-19
Iowa religious leaders opt out of Reynolds' eased COVID-19 restrictions ,04/28/2020,covid-19
"Nous rendons aujourd’hui hommage aux travailleurs qui ont perdu la vie, ont été blessés ou sont tombés malades au travail. Faisons notre part pour protéger les travailleurs, particulièrement ceux et celles qui fournissent des services essentiels durant la pandémie de #COVID19. ",04/28/2020,covid-19
This is the most insane and either unbelievably ignorant or insanely evil thing I have ever read about covid19 origins #YangGang #HumanityFirst #coronavirus,04/28/2020,covid-19
Multiples éclosions de COVID-19 à l'Hôpital Maisonneuve-Rosemont ,04/28/2020,covid-19
COVID-19 can’t ruin my excitement for graduation @Mercy College of NWO https://www.instagram.com/p/B_iw7EXgqOn/?igshid=bzedizpz5wh7,04/28/2020,covid-19
How can the cruise ship industry be ethical or legal in post Covid19 world?,04/28/2020,covid-19
"The 1918 Pandemic Lasted 3 Years, Only One Way to End COVID-19 Earlier https://youtu.be/eQJteHRyclI via @YouTube",04/28/2020,covid-19
"Mi solidaridad con los colegas despedidos. Lamentablemente este fenómeno está ocurriendo en todo el mundo, en distintas empresas. Contadas son las compañías que pueden sostenerse en esta crisis sin precedentes. #coronavirus #COVID19 ",04/28/2020,covid-19
I LOVE MY CITY & THE PEOPLE IN IT. #peopleofnewyork #SocialDistancing #yashica50mm #mask #covi̇d19 #washyourhands #purell #newyorkstrong #harlemstrong #streetphotography #capturestreets #colors #ilovenewyork… https://www.instagram.com/p/B_iw2_kF9-4/?igshid=xmx23ypj4typ,04/28/2020,covid-19
Where is the press on this? Nowhere. Story will be buried just like these poor elderly residents on Nursing Homes. #COVID19 ,04/28/2020,covid-19
"Alabama’s new Safer at Home Order. #COVID19 #TogetherAL @GovernorKayIvey @ALPublicHealth – at Toney, AL",04/28/2020,covid-19
"Does anyone have opinions on the California Transportation Commission members? They are meeting tomorrow to discuss transportation and COVID-19, and I’m considering making a public comment. ",04/28/2020,covid-19
A call by musical artists for #COVID19 relief and basic fairness in the digital marketplace :: Sign here: https://actionnetwork.org/petitions/a-call-by-musical-artists-for-basic-fairness-in-the-digital-marketplace (via a @theactionnet),04/28/2020,covid-19
"I spoke to four or five families, the school season is over, Harvard and Purdue are opening. The question: have you spoken to any families of someone died of COVID19?",04/28/2020,covid-19
@realDonaldTrump &amp; @VP refusal to set the example &amp; follow the rules their own #COVID19 taskforce set to wear a mask shows the lack of federal leadership &amp; incompetence. No wonder people are confused &amp; don’t know what they should do. Get out of the way &amp; let the experts lead.,04/28/2020,covid-19
"New fabrics finally in. Order yours now on @etsy click on the link in bio #facemask #mask #coronavirus #covid_19 #covid #facemaskfashionista #facemaskfashion #etsyshop #fabric #alexanderhenry @Los Angeles, California https://www.instagram.com/p/B_iwvedAhNq/?igshid=1a3g7i0wqg6gx",04/28/2020,covid-19
This is worth taking the time to watch. #COVID19 ,04/28/2020,covid-19
"'And I ain't got no worries, 'Cause I ain't in no hurry, at all'... For all who remember what 'laid back summers' were all about. @TheDoobieBros singing at home, during #covid19 Beautiful. ",04/28/2020,covid-19
Basically in less than three months #COVID19 #coronavirus #TragicDeaths,04/28/2020,covid-19
Los antipatriotas @PRI_Nacional @AccionNacional @MovCiudadanoMX peor q #PandemiaDelCoronavirus Y así seguiremos viendo q la vida del pueblo no les importa. En tiempos de #COVID19 #COVID2019mx la mierda flota #NingunVotoAlPrianrdmc https://www.facebook.com/365894177121807/posts/1183886968655853/?app=fbl,04/28/2020,covid-19
Surprised!!! Most are being categorized as covid19! RT ,04/28/2020,covid-19
"Declara el presidente que se ha aplanado la pandemia de #COVID19 en #México, veo los números actuales y las gráficas de casos positivos y de muertes por #CoronaVirus y la única curva que se ha aplanado es la de nuestra economía. Más seriedad señor presidente @lopezobrador_",04/28/2020,covid-19
"Kearny Mesa, San Diego | Why Supervisor Nathan Fletcher is the Worst Person to Lead our COVID-19 Response ",04/28/2020,covid-19
"Attending to your own pleasure doesn't make you selfish. #endstigma #hivprevention #HIVawareness : @TheSpectrumArt *This photo series was taken in February, prior to the outbreak of COVID-19. ",04/28/2020,covid-19
COVID-19 forced pineapple whip to have to take card payments. NOW that’s something to be grateful for!,04/28/2020,covid-19
"#COVID19 cases confirmed at Allegheny County Jail have quadrupled since last week, up to: • 24 inmates • 3 employees • 1,158 — Total inmates released from the Downtown #Pittsburgh jail since mid-March to reduce overcrowding during #pandemic https://triblive.com/local/pittsburgh-allegheny/covid-19-cases-at-allegheny-county-jail-double-overnight-19-inmates-3-staffers-test-positive/ @TribLIVE",04/28/2020,covid-19
"""Total Wine Gave Employees COVID-19 Hazard Pay — Then Took It Away"" ",04/28/2020,covid-19
This is the first meeting during the Covid-19 pandemic. It is also the first meeting to utilize teleconferencing and social distancing. https://pulaskicountyar.swagit.com/live/ #PulaskiCountyAR #QuorumCourt #arpx 2/2 – at Pulaski County Administration Building,04/28/2020,covid-19
Historia real... #Covid_19 #QuedateEnCasa #COVID19 #Coronavid19 #CoronavirusMx #CuarentenaPositiva,04/28/2020,covid-19
It’s TACO TUUUUUEEESSSDAY!Thanks again for your support @AllHailSupreme @docpayne24 @tmobile @E_MemphisPandS @couturecarestn @votekevinwoods for providing dinner for @scsk12unified families during this COVID-19 pandemic. Over 240 tacos within the last 4 Tuesdays #buildinglives,04/28/2020,covid-19
I wonder if they think injecting bleach may help them not get the COVID-19...,04/28/2020,covid-19
.@RepPaulTonko is asked how quickly he sees additional rounds of federal #COVID19 relief being passed by lawmakers. #NYCoronavirus,04/28/2020,covid-19
China tried to patent coronavirus drug only a day after confirming COVID-19 was human-transmissible ,04/28/2020,covid-19
How covid-19 spread faster than y’all positivity,04/28/2020,covid-19
